Quantidade_Exames;Custo_Total;Dias_Internacao;Genero_Feminino;Genero_Masculino;Diagnostico_Apendicite;Diagnostico_Covid-19;Diagnostico_Diabetes Descompensada;Diagnostico_Fratura;Diagnostico_Hipertensão;Diagnostico_Infarto;Diagnostico_Pneumonia;Diagnostico_Trauma Crânio-Encefálico;Procedimento_Antibióticos;Procedimento_Cirurgia;Procedimento_Cirurgia Cardíaca;Procedimento_Fisioterapia;Procedimento_Observação;Procedimento_Tratamento Clínico;CPF;Data_Admissao;Data_Admissao_ano;Data_Admissao_dia;Data_Admissao_dia_semana;Data_Admissao_mes;Data_Alta;Data_Alta_ano;Data_Alta_dia;Data_Alta_dia_semana;Data_Alta_mes;Data_Nascimento;Medico_Responsavel;Nome;PacienteID
-0.8475557729209249;-1.0903568922604667;0.6275615872481772;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00228;;753.429.018-04;1959-08-21;2024-07-25;2024-08-16;;2024.0;7.0;25.0;3.0;;8.0;16.0;4.0
1.0704974981255615;1.147256428900848;0.843092578506953;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00229;;806.345.792-74;1933-07-03;2024-11-17;2024-12-11;;2024.0;11.0;17.0;6.0;;12.0;11.0;2.0
-1.1672313180953393;-1.4428876477375467;0.843092578506953;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00230;;937.106.842-69;1948-11-21;2024-11-11;2024-12-05;;2024.0;11.0;11.0;0.0;;12.0;5.0;3.0
1.0704974981255615;1.623738077314231;-1.635513820968968;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00231;;903.187.245-88;1988-05-13;2024-06-08;2024-06-09;;2024.0;6.0;8.0;5.0;;6.0;9.0;6.0
1.390173043299976;1.1373124312486287;2.9984024910947102;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00232;;893.421.056-70;2003-05-20;2024-10-20;2024-11-08;;2024.0;10.0;20.0;6.0;;11.0;8.0;4.0
0.4311464077767327;0.15481904651726372;-1.4199828297101922;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-00233;;632.187.945-28;1956-07-30;2024-09-16;2024-09-19;;2024.0;9.0;16.0;0.0;;9.0;19.0;3.0
1.390173043299976;0.30233111289140036;-0.9889208471926407;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00234;;572.039.648-92;1936-10-13;2024-02-23;2024-03-01;;2024.0;2.0;23.0;4.0;;3.0;1.0;4.0
0.7508219529511471;0.3344588421814309;0.08873410910123791;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00235;;049.312.867-04;1971-09-24;2024-11-01;2024-11-18;;2024.0;11.0;1.0;4.0;;11.0;18.0;0.0
-0.2082046825720961;-0.06162171705527596;0.843092578506953;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00236;;963.485.102-98;2018-07-16;2024-02-29;2024-03-24;;2024.0;2.0;29.0;3.0;;3.0;24.0;6.0
-0.2082046825720961;-0.19147233788391363;-0.019031386528149955;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00237;;107.459.263-80;1934-10-11;2024-07-19;2024-07-30;;2024.0;7.0;19.0;4.0;;7.0;30.0;1.0
-0.2082046825720961;-0.4395628144140557;0.4120305959894015;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00238;;706.531.928-86;1964-04-02;2024-10-28;2024-11-17;;2024.0;10.0;28.0;0.0;;11.0;17.0;6.0
0.1114708626023183;-0.2886480265156624;-1.52774832533958;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00239;;401.659.728-58;1988-08-05;2024-03-03;2024-03-05;;2024.0;3.0;3.0;6.0;;3.0;5.0;1.0
-0.2082046825720961;0.2906385818126675;-1.3122173340808043;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00240;;423.167.589-91;1998-12-15;2024-02-20;2024-02-24;;2024.0;2.0;20.0;1.0;;2.0;24.0;5.0
0.1114708626023183;0.5684226781506081;0.843092578506953;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00241;;978.146.530-10;2017-05-30;2024-09-01;2024-09-25;;2024.0;9.0;1.0;6.0;;9.0;25.0;2.0
-0.8475557729209249;-1.1377434060566864;0.7353270828775651;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00242;;675.820.491-01;2013-05-25;2025-02-01;2025-02-24;;2025.0;2.0;1.0;5.0;;2.0;24.0;0.0
-0.5278802277465104;-0.8365050609868498;0.7353270828775651;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00243;;792.314.650-07;1980-08-18;2024-10-18;2024-11-10;;2024.0;10.0;18.0;4.0;;11.0;10.0;6.0
0.7508219529511471;0.9505023905980414;-0.5578588646750893;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00244;;096.125.483-15;1948-09-26;2024-09-02;2024-09-13;;2024.0;9.0;2.0;0.0;;9.0;13.0;4.0
0.4311464077767327;-0.000416757438735416;-1.3122173340808043;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00245;;921.684.375-64;1942-07-11;2024-10-15;2024-10-19;;2024.0;10.0;15.0;1.0;;10.0;19.0;5.0
0.7508219529511471;1.0093235582410265;-1.0966863428220286;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00246;;074.816.239-96;1990-12-07;2024-12-04;2024-12-10;;2024.0;12.0;4.0;2.0;;12.0;10.0;1.0
1.0704974981255615;0.7115130934497851;0.9508580741363408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00247;;125.493.680-70;1944-12-11;2024-09-29;2024-10-24;;2024.0;9.0;29.0;6.0;;10.0;24.0;3.0
-1.4869068632697535;-1.5844433790220867;-1.4199828297101922;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00248;;625.301.987-21;2006-08-05;2024-07-16;2024-07-19;;2024.0;7.0;16.0;1.0;;7.0;19.0;4.0
-0.2082046825720961;-0.23799087465546148;-1.635513820968968;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00249;;614.238.709-13;2021-11-14;2024-11-25;2024-11-26;;2024.0;11.0;25.0;0.0;;11.0;26.0;1.0
-1.1672313180953393;-1.4096026157479538;0.843092578506953;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-00250;;450.296.713-07;1960-05-28;2024-09-17;2024-10-11;;2024.0;9.0;17.0;1.0;;10.0;11.0;4.0
1.390173043299976;1.6625957733897612;-1.0966863428220286;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00251;;217.863.409-50;2021-01-29;2024-06-12;2024-06-18;;2024.0;6.0;12.0;2.0;;6.0;18.0;1.0
-0.2082046825720961;0.13255354892785357;1.0586235697657287;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00252;;470.596.283-47;1927-02-05;2024-04-22;2024-05-18;;2024.0;4.0;22.0;0.0;;5.0;18.0;5.0
-0.2082046825720961;-0.10410227375552392;0.7353270828775651;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00253;;945.861.720-02;2023-05-24;2024-03-04;2024-03-27;;2024.0;3.0;4.0;0.0;;3.0;27.0;2.0
0.4311464077767327;0.1664423910215664;-0.12679688215753782;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-00254;;329.587.104-32;1970-10-24;2024-07-06;2024-07-21;;2024.0;7.0;6.0;5.0;;7.0;21.0;6.0
-1.4869068632697535;-1.491311960150222;1.0586235697657287;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00255;;756.302.189-21;1933-02-28;2024-07-10;2024-08-05;;2024.0;7.0;10.0;2.0;;8.0;5.0;0.0
1.0704974981255615;1.5929626310698848;1.1663890653951166;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00256;;753.124.680-53;1952-09-21;2024-03-05;2024-04-01;;2024.0;3.0;5.0;1.0;;4.0;1.0;0.0
0.7508219529511471;0.3887136959120113;0.9508580741363408;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-00257;;631.425.879-00;1991-02-17;2024-08-01;2024-08-26;;2024.0;8.0;1.0;3.0;;8.0;26.0;0.0
1.0704974981255615;0.3272760178178414;-1.52774832533958;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00258;;071.834.269-04;1927-02-04;2025-01-27;2025-01-29;;2025.0;1.0;27.0;0.0;;1.0;29.0;2.0
0.7508219529511471;0.04555457642595412;-1.3122173340808043;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00259;;967.354.208-29;1967-08-22;2025-01-10;2025-01-14;;2025.0;1.0;10.0;4.0;;1.0;14.0;1.0
0.4311464077767327;-0.13955724830679686;0.5197960916187894;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00260;;180.946.537-01;2023-04-11;2024-12-23;;;2024.0;12.0;23.0;0.0;;;;
0.1114708626023183;-0.32456843802219404;1.4896855522832801;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00261;;685.731.029-77;1944-03-15;2024-09-10;2024-10-10;;2024.0;9.0;10.0;1.0;;10.0;10.0;3.0
-1.4869068632697535;-1.7924308011369519;-0.8811553515632529;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00262;;854.091.623-15;1982-05-26;2024-06-23;2024-07-01;;2024.0;6.0;23.0;6.0;;7.0;1.0;0.0
0.7508219529511471;0.3313328669548949;-0.019031386528149955;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00263;;694.318.207-22;1932-08-18;2024-12-07;2024-12-23;;2024.0;12.0;7.0;5.0;;12.0;23.0;0.0
0.4311464077767327;0.6584092527301832;-0.019031386528149955;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-00264;;618.230.495-24;1969-02-25;2024-06-26;2024-07-13;;2024.0;6.0;26.0;2.0;;7.0;13.0;5.0
-1.4869068632697535;-1.9311310138040925;0.30426510036001364;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00265;;865.190.234-42;1959-03-13;2024-08-19;2024-09-07;;2024.0;8.0;19.0;0.0;;9.0;7.0;5.0
1.390173043299976;0.3387672788618673;0.9508580741363408;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00266;;906.815.243-24;1934-07-21;;2024-04-10;;;;;;;4.0;10.0;2.0
0.7508219529511471;0.9511753872765912;1.0586235697657287;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00267;;301.754.289-05;1990-08-29;2024-05-05;2024-05-31;;2024.0;5.0;5.0;6.0;;5.0;31.0;4.0
1.0704974981255615;0.5077146039322499;-0.773389855933865;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00268;;501.934.627-61;1935-01-23;2024-09-27;2024-10-06;;2024.0;9.0;27.0;4.0;;10.0;6.0;6.0
3.1483885417592554;-1.3478315841588013;-0.12679688215753782;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00269;;195.637.240-70;2017-06-06;2024-12-16;;;2024.0;12.0;16.0;0.0;;;;
-1.1672313180953393;-0.798477603804484;-0.23456237778692568;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00270;;137.846.950-00;2007-07-11;2024-06-07;2024-06-21;;2024.0;6.0;7.0;4.0;;6.0;21.0;4.0
-0.8475557729209249;-0.634442525518658;-0.019031386528149955;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00271;;215.063.879-77;1953-12-26;2024-03-18;2024-04-03;;2024.0;3.0;18.0;0.0;;4.0;3.0;2.0
0.7508219529511471;-0.038689512475900134;-0.6656243603044771;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00272;;017.934.582-60;2020-07-29;2024-07-10;2024-07-20;;2024.0;7.0;10.0;2.0;;7.0;20.0;5.0
0.1114708626023183;0.23859769846385925;-1.4199828297101922;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00273;;061.295.847-76;1951-04-23;2024-06-21;2024-06-24;;2024.0;6.0;21.0;4.0;;6.0;24.0;0.0
-0.8475557729209249;-0.5260397427634357;2.9984024910947102;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00274;;341.207.596-52;2010-03-04;2025-01-29;2025-02-09;;2025.0;1.0;29.0;2.0;;2.0;9.0;6.0
-1.4869068632697535;-1.8683221835984845;-0.9889208471926407;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00275;;126.783.509-59;2009-08-20;2024-05-17;2024-05-24;;2024.0;5.0;17.0;4.0;;5.0;24.0;4.0
1.390173043299976;1.2055807111456514;-0.4500933690457014;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00276;;948.762.051-67;1985-10-08;2024-07-27;2024-08-08;;2024.0;7.0;27.0;5.0;;8.0;8.0;3.0
-1.1672313180953393;-0.7073085677710081;-1.2044518384514165;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00277;;625.341.089-05;1938-12-28;2024-03-25;2024-03-30;;2024.0;3.0;25.0;0.0;;3.0;30.0;5.0
-1.4869068632697535;-1.405589794430992;-0.4500933690457014;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00278;;291.364.580-15;1997-05-14;2024-11-28;2024-12-10;;2024.0;11.0;28.0;3.0;;12.0;10.0;1.0
-0.8475557729209249;-0.33777678404981043;0.5197960916187894;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00279;;703.251.984-97;1940-01-14;2024-12-18;2025-01-08;;2024.0;12.0;18.0;2.0;;1.0;8.0;2.0
-1.1672313180953393;-1.3386675078910693;0.6275615872481772;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00280;;249.167.308-87;1961-04-12;2024-03-05;2024-03-27;;2024.0;3.0;5.0;1.0;;3.0;27.0;2.0
-0.5278802277465104;-0.0021967393081712867;0.843092578506953;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00281;;823.954.017-14;1925-01-24;2024-04-16;2024-05-10;;2024.0;4.0;16.0;1.0;;5.0;10.0;4.0
1.390173043299976;0.8813850027421003;0.9508580741363408;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00282;;492.631.580-70;1979-01-09;2024-11-15;2024-12-10;;2024.0;11.0;15.0;4.0;;12.0;10.0;1.0
0.7508219529511471;1.1323184185124724;-0.019031386528149955;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00283;;672.385.409-83;1948-08-26;2024-03-03;2024-03-19;;2024.0;3.0;3.0;6.0;;3.0;19.0;1.0
1.0704974981255615;1.5048315146227609;-0.4500933690457014;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00284;;051.728.649-11;1958-08-26;2024-08-06;2024-08-18;;2024.0;8.0;6.0;1.0;;8.0;18.0;6.0
-0.2082046825720961;-0.07788056204641287;-1.3122173340808043;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-00285;;865.014.739-93;1925-03-05;2024-06-02;2024-06-06;;2024.0;6.0;2.0;6.0;;6.0;6.0;3.0
-1.1672313180953393;-0.7008930854147374;-0.23456237778692568;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00286;;021.849.367-31;1958-07-04;2024-12-09;2024-12-10;;2024.0;12.0;9.0;0.0;;12.0;10.0;1.0
1.0704974981255615;1.3498472982101446;0.08873410910123791;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00287;;710.468.932-03;1956-10-31;2024-09-29;2024-10-16;;2024.0;9.0;29.0;6.0;;10.0;16.0;2.0
0.1114708626023183;0.6942164498421922;-1.4199828297101922;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;HOSP-00288;;209.817.643-04;1951-12-27;2024-02-16;2024-02-19;;2024.0;2.0;16.0;4.0;;2.0;19.0;0.0
1.0704974981255615;1.2877869409461016;0.4120305959894015;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00289;;685.094.371-57;2004-03-24;2024-05-09;2024-05-29;;2024.0;5.0;9.0;3.0;;5.0;29.0;2.0
-0.5278802277465104;-0.6326436745834686;0.5197960916187894;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00290;;794.682.150-67;2021-11-11;2024-07-27;2024-08-17;;2024.0;7.0;27.0;5.0;;8.0;17.0;5.0
-1.4869068632697535;-1.9153124470138758;0.4120305959894015;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00291;;086.795.214-85;2000-07-13;2024-04-18;2024-05-08;;2024.0;4.0;18.0;3.0;;5.0;8.0;2.0
-0.5278802277465104;-0.39244046753838824;-0.34232787341631354;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-00292;;359.076.412-07;1933-07-06;2024-12-09;2024-12-22;;2024.0;12.0;9.0;0.0;;12.0;22.0;6.0
1.0704974981255615;1.3452180874118946;-1.52774832533958;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;;;267.893.051-30;1963-10-20;2024-10-08;2024-10-10;;2024.0;10.0;8.0;1.0;;10.0;10.0;3.0
0.4311464077767327;0.25168025071978356;0.843092578506953;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00294;;958.247.601-01;2006-07-11;2024-08-19;2024-09-12;;2024.0;8.0;19.0;0.0;;9.0;12.0;3.0
-0.5278802277465104;-0.5397072360577261;0.6275615872481772;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00295;;561.739.420-70;1967-11-24;2024-11-10;2024-12-02;;2024.0;11.0;10.0;6.0;;12.0;2.0;0.0
1.390173043299976;0.5994434222497531;-1.3122173340808043;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00296;;906.573.248-92;1936-12-13;2024-08-24;2024-08-28;;2024.0;8.0;24.0;5.0;;8.0;28.0;2.0
-0.2082046825720961;-0.16274104042955562;0.4120305959894015;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-00297;;543.617.892-82;2010-07-05;2024-10-17;2024-11-06;;2024.0;10.0;17.0;3.0;;11.0;6.0;2.0
-1.1672313180953393;-1.3644049135791674;-1.2044518384514165;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;HOSP-00298;;647.120.385-35;1953-07-11;2024-06-27;2024-07-02;;2024.0;6.0;27.0;3.0;;7.0;2.0;1.0
-1.1672313180953393;-1.0740980472693296;0.843092578506953;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00299;;185.207.649-67;2008-10-06;2024-12-07;2024-12-31;;2024.0;12.0;7.0;5.0;;12.0;31.0;1.0
1.0704974981255615;0.5726870870109532;-0.12679688215753782;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00300;;386.514.709-75;1939-01-03;2024-09-11;2024-09-26;;2024.0;9.0;11.0;2.0;;9.0;26.0;3.0
-0.2082046825720961;0.02780507524027143;0.5197960916187894;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00301;;893.065.174-75;1983-05-13;2024-05-08;2024-05-29;;2024.0;5.0;8.0;2.0;;5.0;29.0;2.0
0.1114708626023183;-0.24321760586924648;2.9984024910947102;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00302;;843.672.091-13;1939-05-22;2024-04-01;2024-04-23;;2024.0;4.0;1.0;0.0;;4.0;23.0;1.0
-0.5278802277465104;-0.0514135524825036;1.2741545610245044;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00303;;709.184.652-49;1926-06-04;2024-05-16;2024-06-13;;2024.0;5.0;16.0;3.0;;6.0;13.0;3.0
-0.5278802277465104;2.7358532954519705;1.0586235697657287;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00304;;308.247.956-10;1997-10-23;2024-09-18;2024-10-14;;2024.0;9.0;18.0;2.0;;10.0;14.0;0.0
0.7508219529511471;1.2576278841830444;-1.52774832533958;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00305;;327.640.158-44;1986-10-17;2024-07-23;2024-07-25;;2024.0;7.0;23.0;1.0;;7.0;25.0;3.0
0.7508219529511471;0.8159533723967229;0.30426510036001364;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00306;;916.378.504-84;1950-01-12;2024-12-16;2025-01-04;;2024.0;12.0;16.0;0.0;;1.0;4.0;5.0
-0.8475557729209249;-0.7961001015195128;-0.4500933690457014;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;HOSP-00307;;617.542.908-76;1972-12-03;2024-09-24;2024-10-06;;2024.0;9.0;24.0;1.0;;10.0;6.0;6.0
0.7508219529511471;-0.07768558170029123;1.2741545610245044;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00308;;046.372.581-62;1933-05-11;2024-11-01;2024-11-29;;2024.0;11.0;1.0;4.0;;11.0;29.0;4.0
1.0704974981255615;0.9258782597894141;-0.5578588646750893;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;HOSP-00309;;208.746.593-29;1957-06-07;2025-01-03;2025-01-14;;2025.0;1.0;3.0;4.0;;1.0;14.0;1.0
1.390173043299976;1.3490107696283957;-1.0966863428220286;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;HOSP-00310;;268.347.910-78;1963-09-29;2024-03-02;2024-03-08;;2024.0;3.0;2.0;5.0;;3.0;8.0;4.0
1.390173043299976;0.6099409124974156;-0.8811553515632529;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;HOSP-00311;;524.719.083-14;1943-01-01;2024-05-06;2024-05-14;;2024.0;5.0;6.0;0.0;;5.0;14.0;1.0
